hash,time,message,buggy
cbf7c11,2017-08-11T14:54:21,Suppress anaddbEPC  entirely redistributed.,0.0
4cd74bd,2017-08-11T15:22:57,Add test section in input files   correct issue: pos. and elec. densities were inverted,0.0
ad1213d,2017-08-11T15:30:41,Redistribute input variables that were mentioned in topic anaddbCommon  and suppress the latter.,0.0
26dba86,2017-08-11T15:37:25,Add first version of ref files for new positron tutorial,0.0
4d9f764,2017-08-11T15:42:12,Continue cleaning.,0.0
f74dba1,2017-08-11T15:53:14,First steps of the finalization of v8.4.3.,1.0
8c9973b,2017-08-11T15:54:16,Reeaxmine topics up to topic_PAW,0.0
2a9e7c9,2017-08-11T16:44:58,Improve printing of density and energy for electron-positron,0.0
eb786e4,2017-08-11T17:35:08,Copy abiref reference files  correct a division by zero,0.0
93ae1eb,2017-08-11T19:27:19,Changes needed after a first round on the testfarm,0.0
1a3faad,2017-08-11T21:34:45,Fix a remaining problem with backlinks in topics,1.0
f5346a0,2017-08-11T21:47:21,Update Abivars.jar with a reduced list of characteristics.,0.0
d817493,2017-08-12T00:50:06,Some ref files modified,0.0
5c83d5a,2017-08-12T02:58:31,Adjust tolerances and inputs of tests,0.0
98eb699,2017-08-12T05:38:02,Minor update obtained by applying abi_yml2html.py,0.0
db1dfc7,2017-08-12T05:41:53,Apply abilint,0.0
596ff88,2017-08-12T06:20:03,Capture erroneous topics from input files.,0.0
21f0cc4,2017-08-12T07:02:15,All topics mentioned in input files exist.,0.0
469a1d1,2017-08-12T11:53:02,Merge branch 'master' into develop : import hotfix-8.4   with merge requests iid 163  180  181  182.,0.0
b6fd137,2017-08-12T12:14:06,Adjust tolerance,0.0
2afa9c4,2017-08-12T12:14:48,Merge branch 'hotfix-8.4' of abinit-gitlab:trunk/abinit into tutopositron,0.0
c78fa79,2017-08-12T12:54:10,Initialize v8.4.4,0.0
e22d43d,2017-08-12T14:13:23,Merge branch 'develop' into input-web,0.0
8d06942,2017-08-12T14:51:47,Create topic GeoConstraints,0.0
177cd82,2017-08-12T16:40:25,Fix topics for some input files. Start to prepare finding inputvariables in input files.,1.0
e66aac7,2017-08-12T16:41:22,Had not yet stored GeoConstraints ...,0.0
2547498.0,2017-08-13T01:05:22,Improve tpositron_7 test (portability issue),0.0
cbadb0b,2017-08-13T02:27:32,Continue to try to make a test portable,0.0
5347f34,2017-08-13T07:56:26,Generate the list of input variables for each test. Not fully debugged though.,0.0
914b0e8,2017-08-13T10:42:12,Accumulate statistics.,0.0
6b7c4fe,2017-08-13T11:52:45,Continue to try to make a test portable,0.0
e19765e,2017-08-13T13:00:18,Continue to try to make a test portable,0.0
37888bd,2017-08-13T14:18:34,Update (again) ref file,0.0
57c0725,2017-08-13T14:20:06,Continue to try to make a test portable,0.0
717e894,2017-08-13T16:05:21,Complete the coding of the usage report. Will then apply.,0.0
f2fb7d0,2017-08-13T16:27:13,Now mention the links to tests using the input variables.,0.0
175216e,2017-08-13T16:55:37,Slight adjustment.,0.0
b8c9f74,2017-08-13T16:57:05,Another adjustment.,0.0
a0762f3,2017-08-13T17:51:43,Create varset_stats . Minor typo modifications.,0.0
e2571b5,2017-08-13T18:22:35,Make table of content of varset_stats. Also minor modifs.,0.0
31ae020,2017-08-13T18:27:43,Clean generate_doc.py,0.0
39c689e,2017-08-13T18:53:57,Mention the number of tests per executable in the stats. Also minor modif for blanks in other varsets.,0.0
6f96c2b,2017-08-13T20:46:47,Adjust some tolerances,0.0
477ce55,2017-08-14T07:09:10,Finalize varset_stats. Also fix typo occurrence (was often occurence),0.0
4dde2ab,2017-08-14T20:52:07,Clean topic k-points,0.0
bc0f257,2017-08-15T10:05:22,Topics in section 6 of lesson_features have been cleaned and checked.,0.0
17d4777,2017-08-15T10:06:19,Create q-points topic,0.0
899789e,2017-08-15T10:23:00,Sec 7 of lesson_features has been reviewed/completed.,0.0
4b51c72,2017-08-15T10:29:14,The introduction of all existing topics has been reviewed.,0.0
6edba42,2017-08-15T14:29:29,Add topic_Susceptibility   add Veithen2002,0.0
0fbabbc,2017-08-15T15:20:22,Create SelfEnergy topic,0.0
79b6b2b,2017-08-15T15:44:42,Create topic SelfEnergy,0.0
db84a17,2017-08-15T16:03:23,Create topics SelfEnergy and FrquencyMeshMBPT,0.0
6abe1f3,2017-08-15T16:13:18,"Suppress the shortlinks to ""GW"" characteristics  as non existent anymore.",0.0
b1b187b,2017-08-15T16:50:06,Create the Abipy topic,0.0
22cbb48,2017-08-15T16:58:14,Establish links to Abipy and APPA,0.0
d946805,2017-08-15T16:59:02,Create the Abipy and APPA topics,0.0
3ed2d24,2017-08-15T17:11:03,Create topic DensityPotential,0.0
9c28cac,2017-08-15T17:19:39,Create topic_Band2eps,0.0
336a095,2017-08-15T17:36:43,Create Band2eps and FileFormats topics,0.0
24c616e,2017-08-15T17:43:48,Create the topic Verification,0.0
3f144a5,2017-08-15T17:48:11,Create Verification topic,0.0
604d8d6,2017-08-15T18:07:57,Create topic PortabilityNonRegression,0.0
c94ce1f,2017-08-15T18:23:15,Create Git and PortabilityNonRegression topic,0.0
5c89d8c,2017-08-15T18:38:42,Merge torrent/tutopositron into _torrent_tutopositron,0.0
de5e879,2017-08-15T18:47:21,Merge branch '_torrent_tutopositron' into input-web,0.0
2c8699a,2017-08-16T05:55:55,Transform all the full links with href to shortcuts (to have the correct target).,0.0
18073f4,2017-08-16T06:09:49,Translate lesson_positron to yml,0.0
827c114,2017-08-16T06:41:06,Add tutorial_flowchart_v5.png  clean the other version  and update lesson_welcome,0.0
9197d9d,2017-08-16T06:50:33,Update topic_positron  complete lesson_welcome for positron lesson.,0.0
cf073f7,2017-08-16T06:59:40,Minor adjustments in typo,0.0
b461871,2017-08-16T08:55:00,Fix incoherent allocation of amass,1.0
560cd9c,2017-08-16T09:26:00,Better output for docchk.py  update ref,0.0
9eb3a23,2017-08-16T09:29:09,Adjust tolerance for positron tutorial test,0.0
521ee90,2017-08-16T14:03:12,One more acknowledgment. Also update ref positron_4,0.0
f4741a0,2017-08-16T14:04:54,Also update input file to try to reach portability,0.0
d383e5a,2017-08-16T18:53:04,Try to find a setting for the test tutorial_positron_4 that is sufficiently portable. Try now ntime=4. Should come with appropriate modif of lesson_positron ...,0.0
5b59842,2017-08-17T05:55:58,Tune the text of the positron tutorial  taking into account modifications that were needed to make it portable.,0.0
7d3028b,2017-08-17T06:38:11,Start finalization of v8.5.2,0.0
6524900000.0,2017-08-17T10:32:36,Again update tolerance  here for bob,0.0
